Course Code,Course Name,Learner ID,Department,Assigned On,Started,Completion Status,Progress %,Score,Assessment Passed,Completed On,Due Date
cyber-aware-2026q1,Cyber Awareness 2026,L00211,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00212,Marketing,12/01/2026,1,Completed,100%,96.5,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00213,Sales,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00214,Manufacturing,12/01/2026,1,Completed,100%,90.7,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00215,Sales,12/01/2026,1,Completed,100%,76.1,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00216,HR,12/01/2026,1,Completed,100%,84.5,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00217,Technology,12/01/2026,1,Completed,100%,87.9,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00218,Sales,12/01/2026,1,Completed,100%,74.2,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00219,Manufacturing,12/01/2026,1,Completed,100%,82.5,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00220,Finance,12/01/2026,1,Completed,100%,97.5,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00221,Operations,12/01/2026,1,In Progress,70%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00222,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00223,Marketing,12/01/2026,1,Completed,100%,80.5,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00224,Sales,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00225,Manufacturing,12/01/2026,1,In Progress,25%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00226,Marketing,12/01/2026,1,Completed,100%,88.3,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00227,Finance,12/01/2026,1,Completed,100%,98.3,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00228,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00229,Manufacturing,12/01/2026,1,In Progress,10%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00230,Marketing,12/01/2026,1,Completed,100%,93.6,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00231,Finance,12/01/2026,1,Completed,100%,88.0,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00232,HR,12/01/2026,1,Completed,100%,92.5,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00233,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00234,Finance,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00235,Technology,12/01/2026,1,Completed,100%,91.7,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00236,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00237,Technology,12/01/2026,1,Completed,100%,90.2,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00238,Manufacturing,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00239,Sales,12/01/2026,1,Completed,100%,82.5,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00240,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00241,Sales,12/01/2026,1,Completed,100%,65.7,No,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00242,Finance,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00243,Finance,12/01/2026,1,Completed,100%,70.7,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00244,HR,12/01/2026,1,Completed,100%,90.9,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00245,Marketing,12/01/2026,1,Completed,100%,79.4,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00246,Technology,12/01/2026,1,Completed,100%,87.6,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00247,Manufacturing,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00248,Manufacturing,12/01/2026,1,In Progress,70%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00249,Operations,12/01/2026,1,Completed,100%,83.9,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00250,Marketing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00251,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00252,Sales,12/01/2026,1,Completed,100%,85.0,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00253,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00254,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00255,Finance,12/01/2026,1,Completed,100%,83.1,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00256,Manufacturing,12/01/2026,1,In Progress,70%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00257,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00258,Manufacturing,12/01/2026,1,Completed,100%,83.5,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00259,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00260,Marketing,12/01/2026,1,Completed,100%,66.8,No,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00261,Sales,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00262,Marketing,12/01/2026,1,Completed,100%,76.0,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00263,HR,12/01/2026,1,Completed,100%,72.3,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00264,Marketing,12/01/2026,1,Completed,100%,92.5,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00265,Technology,12/01/2026,1,Completed,100%,78.3,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00266,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00267,Sales,12/01/2026,1,Completed,100%,100.0,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00268,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00269,HR,12/01/2026,1,Completed,100%,78.8,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00270,Technology,12/01/2026,1,Completed,100%,82.3,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00271,Technology,12/01/2026,1,Completed,100%,92.8,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00272,Finance,12/01/2026,1,Completed,100%,87.5,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00273,Technology,12/01/2026,1,Completed,100%,84.3,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00274,Sales,12/01/2026,1,Completed,100%,91.7,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00275,Technology,12/01/2026,1,Completed,100%,70.0,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00276,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00277,Legal,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00278,Marketing,12/01/2026,1,Completed,100%,79.4,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00279,Finance,12/01/2026,1,Completed,100%,86.3,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00280,Marketing,12/01/2026,1,Completed,100%,94.5,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00281,Legal,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00282,HR,12/01/2026,1,Completed,100%,82.7,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00283,Technology,12/01/2026,1,Completed,100%,69.3,No,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00284,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00285,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00286,HR,12/01/2026,1,Completed,100%,96.5,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00287,Operations,12/01/2026,1,Completed,100%,90.9,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00288,Sales,12/01/2026,1,Completed,100%,81.9,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00289,Operations,12/01/2026,1,Completed,100%,76.9,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00290,Manufacturing,12/01/2026,1,In Progress,10%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00291,Manufacturing,12/01/2026,1,In Progress,25%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00292,Technology,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00293,Operations,12/01/2026,1,Completed,100%,81.7,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00294,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00295,Manufacturing,12/01/2026,1,In Progress,25%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00296,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00297,Manufacturing,12/01/2026,1,Completed,100%,70.8,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00298,Manufacturing,12/01/2026,1,In Progress,55%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00299,Marketing,12/01/2026,1,Completed,100%,70.8,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00300,Operations,12/01/2026,1,Completed,100%,90.0,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00301,Manufacturing,12/01/2026,1,Completed,100%,69.6,No,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00302,Finance,12/01/2026,1,Completed,100%,68.5,No,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00303,Manufacturing,12/01/2026,1,Completed,100%,66.0,No,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00304,Finance,12/01/2026,1,Completed,100%,85.7,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00305,HR,12/01/2026,1,Completed,100%,84.3,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00306,Finance,12/01/2026,1,In Progress,10%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00307,Manufacturing,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00308,HR,12/01/2026,1,Completed,100%,79.9,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00309,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00310,Finance,12/01/2026,1,Completed,100%,75.0,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00311,Technology,12/01/2026,1,Completed,100%,88.1,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00312,Finance,12/01/2026,1,Completed,100%,88.5,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00313,Manufacturing,12/01/2026,1,Completed,100%,80.0,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00314,Technology,12/01/2026,1,Completed,100%,83.3,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00315,Legal,12/01/2026,1,Completed,100%,84.5,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00316,Sales,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00317,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00318,Finance,12/01/2026,1,Completed,100%,96.4,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00319,Finance,12/01/2026,1,Completed,100%,80.2,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00320,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00321,Marketing,12/01/2026,1,Completed,100%,85.1,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00322,Marketing,12/01/2026,1,Completed,100%,84.1,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00323,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00324,Finance,12/01/2026,1,Completed,100%,81.9,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00325,HR,12/01/2026,1,Completed,100%,97.5,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00326,Technology,12/01/2026,1,Completed,100%,81.3,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00327,Technology,12/01/2026,1,Completed,100%,79.0,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00328,Technology,12/01/2026,1,In Progress,25%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00329,Legal,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00330,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00331,Technology,12/01/2026,1,Completed,100%,88.4,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00332,Finance,12/01/2026,1,Completed,100%,81.4,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00333,Marketing,12/01/2026,1,Completed,100%,89.1,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00334,Finance,12/01/2026,1,Completed,100%,93.0,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00335,Manufacturing,12/01/2026,1,Completed,100%,75.0,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00336,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00337,Finance,12/01/2026,1,Completed,100%,85.9,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00338,Sales,12/01/2026,1,Completed,100%,66.4,No,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00339,Operations,12/01/2026,1,Completed,100%,72.9,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00340,Finance,12/01/2026,1,Completed,100%,71.8,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00341,Sales,12/01/2026,1,Completed,100%,78.6,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00342,Sales,12/01/2026,1,In Progress,55%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00343,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00344,Marketing,12/01/2026,1,Completed,100%,76.9,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00345,Manufacturing,12/01/2026,1,In Progress,40%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00346,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00347,Marketing,12/01/2026,1,Completed,100%,87.4,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00348,Operations,12/01/2026,1,Completed,100%,72.1,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00349,Sales,12/01/2026,1,Completed,100%,80.7,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00350,Marketing,12/01/2026,1,Completed,100%,84.3,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00351,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00352,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00353,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00354,Marketing,12/01/2026,1,Completed,100%,82.9,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00355,Legal,12/01/2026,1,Completed,100%,81.1,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00356,Manufacturing,12/01/2026,1,Completed,100%,79.1,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00357,Technology,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00358,Finance,12/01/2026,1,Completed,100%,80.1,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00359,Finance,12/01/2026,1,Completed,100%,82.5,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00360,Operations,12/01/2026,1,In Progress,25%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00361,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00362,Technology,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00363,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00364,Technology,12/01/2026,1,Completed,100%,80.5,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00365,Manufacturing,12/01/2026,1,In Progress,25%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00366,Sales,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00367,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00368,Marketing,12/01/2026,1,Completed,100%,97.7,Yes,26/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00369,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00370,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00371,HR,12/01/2026,1,Completed,100%,98.6,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00372,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00373,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00374,Manufacturing,12/01/2026,1,Completed,100%,86.4,Yes,23/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00375,Operations,12/01/2026,1,In Progress,10%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00376,Sales,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00377,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00378,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00379,Operations,12/01/2026,1,In Progress,55%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00380,Manufacturing,12/01/2026,1,In Progress,55%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00381,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00382,Sales,12/01/2026,1,Completed,100%,83.4,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00383,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00384,Manufacturing,12/01/2026,1,In Progress,10%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00385,Sales,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00386,Sales,12/01/2026,1,In Progress,55%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00387,Sales,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00388,Operations,12/01/2026,1,Completed,100%,83.8,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00389,Finance,12/01/2026,1,Completed,100%,79.9,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00390,Manufacturing,12/01/2026,1,In Progress,70%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00391,Sales,12/01/2026,1,Completed,100%,90.1,Yes,03/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00392,Sales,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00393,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00394,Manufacturing,12/01/2026,1,Completed,100%,62.3,No,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00395,Technology,12/01/2026,1,Completed,100%,90.2,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00396,Manufacturing,12/01/2026,1,In Progress,55%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00397,Operations,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00398,Operations,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00399,Technology,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00400,Operations,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00401,Legal,12/01/2026,1,In Progress,25%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00402,Finance,12/01/2026,1,Completed,100%,83.5,Yes,28/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00403,Operations,12/01/2026,1,In Progress,55%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00404,Operations,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00405,Operations,12/01/2026,1,Completed,100%,70.2,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00406,Manufacturing,12/01/2026,1,In Progress,10%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00407,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00408,Technology,12/01/2026,1,Completed,100%,90.1,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00409,Manufacturing,12/01/2026,0,Not Started,0%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00410,Manufacturing,12/01/2026,1,Completed,100%,77.9,Yes,16/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00411,Operations,12/01/2026,1,In Progress,85%,,,,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00412,Sales,12/01/2026,1,Completed,100%,99.1,Yes,27/02/2026,28/02/2026
cyber-aware-2026q1,Cyber Awareness 2026,L00413,Manufacturing,12/01/2026,1,In Progress,25%,,,,28/02/2026
